Enode,Name,Busbar,Substation,Area,ReportNode
N230290,COLLEGE STATION 12 3,,COLLEGE STATION 12,,1
N230291,COLLEGE STATION 12 4,,COLLEGE STATION 12,,1
N230292,ROCK ISLAND 2 1,,ROCK ISLAND 2,,1
N230293,ROCK ISLAND 2 2,,ROCK ISLAND 2,,1
N230294,ROCK ISLAND 2 3,,ROCK ISLAND 2,,1
N230295,ROCK ISLAND 2 4,,ROCK ISLAND 2,,1
N230296,MARLIN 3 1,,MARLIN 3,,1
N230297,MARLIN 3 2,,MARLIN 3,,1
N240001,ROCKSPRINGS 1 1,,ROCKSPRINGS 1,,1
N240002,JUNCTION 1 1,,JUNCTION 1,,1
N240003,HEXT 1 1,,HEXT 1,,1
N240004,MENARD 1 1,,MENARD 1,,1
N240005,OZONA 1 1,,OZONA 1,,1
N240006,ELDORADO 1 1,,ELDORADO 1,,1
N240007,ELDORADO 2 1,,ELDORADO 2,,1
N240008,FORT MC KAVETT 1 1,,FORT MC KAVETT 1,,1
N240009,OZONA 2 1,,OZONA 2,,1
N240010,SONORA 1 1,,SONORA 1,,1
N240011,ROOSEVELT 1 1,,ROOSEVELT 1,,1
N240012,JUNCTION 2 1,,JUNCTION 2,,1
N240013,JUNCTION 2 2,,JUNCTION 2,,1
N240014,JUNCTION 2 3,,JUNCTION 2,,1
N240015,JUNCTION 2 4,,JUNCTION 2,,1
N240016,ROCKSPRINGS 2 1,,ROCKSPRINGS 2,,1
N240017,ROCKSPRINGS 3 1,,ROCKSPRINGS 3,,1
N240018,MOUNTAIN HOME 4 1,,MOUNTAIN HOME 4,,1
N240019,ELDORADO 3 1,,ELDORADO 3,,1
N240020,OZONA 3 1,,OZONA 3,,1
N240021,FORT MC KAVETT 2 1,,FORT MC KAVETT 2,,1
N240022,LAUGHLIN A F B 1 1,,LAUGHLIN A F B 1,,1
N240023,LAUGHLIN A F B 2 1,,LAUGHLIN A F B 2,,1
N240024,LAUGHLIN A F B 3 1,,LAUGHLIN A F B 3,,1
N240025,LAUGHLIN A F B 4 1,,LAUGHLIN A F B 4,,1
N240026,LAUGHLIN A F B 5 1,,LAUGHLIN A F B 5,,1
N240027,COMSTOCK 1 1,,COMSTOCK 1,,1
N240028,DEL RIO 1 1,,DEL RIO 1,,1
N240030,LAUGHLIN A F B 6 1,,LAUGHLIN A F B 6,,1
N240031,LAUGHLIN A F B 6 2,,LAUGHLIN A F B 6,,1
N240032,LAUGHLIN A F B 6 3,,LAUGHLIN A F B 6,,1
N240033,LAUGHLIN A F B 7 1,,LAUGHLIN A F B 7,,1
N240034,DEL RIO 2 1,,DEL RIO 2,,1
N240035,LAUGHLIN A F B 8 1,,LAUGHLIN A F B 8,,1
N240036,LANGTRY 2 1,,LANGTRY 2,,1
N240037,COMSTOCK 2 1,,COMSTOCK 2,,1
N240038,DEL RIO 3 1,,DEL RIO 3,,1
N240039,DEL RIO 4 1,,DEL RIO 4,,1
N240040,COMSTOCK 3 1,,COMSTOCK 3,,1
N240041,COMSTOCK 4 1,,COMSTOCK 4,,1
N240042,DEL RIO 5 1,,DEL RIO 5,,1
N240043,DEL RIO 6 1,,DEL RIO 6,,1
N240044,LANGTRY 3 1,,LANGTRY 3,,1
N240045,COMSTOCK 5 1,,COMSTOCK 5,,1
N240046,LANGTRY 4 1,,LANGTRY 4,,1
N240047,LANGTRY 5 1,,LANGTRY 5,,1
N240048,SONORA 2 1,,SONORA 2,,1
N240049,LANGTRY 6 1,,LANGTRY 6,,1
N240050,LAUGHLIN A F B 9 1,,LAUGHLIN A F B 9,,1
N240051,COMSTOCK 6 1,,COMSTOCK 6,,1
N240052,DEL RIO 7 1,,DEL RIO 7,,1
N240053,COMSTOCK 7 1,,COMSTOCK 7,,1
N240054,LANGTRY 7 1,,LANGTRY 7,,1
N240055,DEL RIO 8 1,,DEL RIO 8,,1
N240056,DEL RIO 9 1,,DEL RIO 9,,1
N240058,COMSTOCK 8 1,,COMSTOCK 8,,1
N240059,MOUNTAIN HOME 5 1,,MOUNTAIN HOME 5,,1
N240060,DYESS AFB 1 1,,DYESS AFB 1,,1
N240061,DYESS AFB 2 1,,DYESS AFB 2,,1
N240062,ABILENE 1 1,,ABILENE 1,,1
N240063,TYE 1 1,,TYE 1,,1
N240064,BUFFALO GAP 1 1,,BUFFALO GAP 1,,1
N240065,LAWN 1 1,,LAWN 1,,1
N240066,OVALO 1 1,,OVALO 1,,1
N240067,MERKEL 1 1,,MERKEL 1,,1
N240068,TYE 2 1,,TYE 2,,1
N240069,TUSCOLA 1 1,,TUSCOLA 1,,1
N240070,CLYDE 1 1,,CLYDE 1,,1
N240071,WINGATE 1 1,,WINGATE 1,,1
N240072,MERKEL 2 1,,MERKEL 2,,1
N240073,TUSCOLA 2 1,,TUSCOLA 2,,1
N240074,OVALO 2 1,,OVALO 2,,1
N240075,NOLAN 1 1,,NOLAN 1,,1
N240076,ABILENE 2 1,,ABILENE 2,,1
N240077,WALL 1 1,,WALL 1,,1
N240078,MILES 1 1,,MILES 1,,1
N240079,GOODFELLOW AFB 1 1,,GOODFELLOW AFB 1,,1
N240080,CARLSBAD 1 1,,CARLSBAD 1,,1
N240081,KNICKERBOCKER 1 1,,KNICKERBOCKER 1,,1
N240082,TENNYSON 1 1,,TENNYSON 1,,1
N240083,SAN ANGELO 1 1,,SAN ANGELO 1,,1
N240084,GOODFELLOW AFB 2 1,,GOODFELLOW AFB 2,,1
N240085,KNICKERBOCKER 2 1,,KNICKERBOCKER 2,,1
N240086,KNICKERBOCKER 3 1,,KNICKERBOCKER 3,,1
N240087,WALL 2 1,,WALL 2,,1
N240088,WALL 3 1,,WALL 3,,1
N240089,CHRISTOVAL 1 1,,CHRISTOVAL 1,,1
N240090,EOLA 1 1,,EOLA 1,,1
N240091,CHRISTOVAL 2 1,,CHRISTOVAL 2,,1
N240092,WATER VALLEY 1 1,,WATER VALLEY 1,,1
N240093,KNICKERBOCKER 4 1,,KNICKERBOCKER 4,,1
N240094,CARLSBAD 2 1,,CARLSBAD 2,,1
N240095,BANGS 1 1,,BANGS 1,,1
N240096,BURKETT 1 1,,BURKETT 1,,1
N240097,BROOKESMITH 2 1,,BROOKESMITH 2,,1
N240098,BROWNWOOD 2 1,,BROWNWOOD 2,,1
N240099,RISING STAR 1 1,,RISING STAR 1,,1
N240100,BANGS 2 1,,BANGS 2,,1
N240101,RULE 1 1,,RULE 1,,1
N240102,KNOX CITY 1 1,,KNOX CITY 1,,1
N240103,WEINERT 1 1,,WEINERT 1,,1
N240104,HASKELL 1 1,,HASKELL 1,,1
N240105,MELVIN 1 1,,MELVIN 1,,1
N240106,BRADY 1 1,,BRADY 1,,1
N240107,GOULDBUSK 1 1,,GOULDBUSK 1,,1
N240108,VOCA 1 1,,VOCA 1,,1
N240109,EDEN 1 1,,EDEN 1,,1
N240110,BRADY 2 1,,BRADY 2,,1
N240111,ART 1 1,,ART 1,,1
N240112,MASON 1 1,,MASON 1,,1
N240113,ROCHELLE 1 1,,ROCHELLE 1,,1
N240114,STERLING CITY 1 1,,STERLING CITY 1,,1
N240115,HERMLEIGH 1 1,,HERMLEIGH 1,,1
N240116,COLORADO CITY 1 1,,COLORADO CITY 1,,1
N240117,COLORADO CITY 2 1,,COLORADO CITY 2,,1
N240118,WINTERS 1 1,,WINTERS 1,,1
N240119,LORAINE 1 1,,LORAINE 1,,1
N240120,SWEETWATER 1 1,,SWEETWATER 1,,1
N240121,NOVICE 1 1,,NOVICE 1,,1
N240122,BALLINGER 1 1,,BALLINGER 1,,1
N240123,ROWENA 1 1,,ROWENA 1,,1
N240124,PAINT ROCK 1 1,,PAINT ROCK 1,,1
N240125,ANSON 1 1,,ANSON 1,,1
N240126,HAWLEY 1 1,,HAWLEY 1,,1
N240127,ROBERT LEE 1 1,,ROBERT LEE 1,,1
N240128,MERTZON 1 1,,MERTZON 1,,1
N240129,BLACKWELL 1 1,,BLACKWELL 1,,1
N240130,NORTON 1 1,,NORTON 1,,1
N240131,ROBY 1 1,,ROBY 1,,1
N240132,HAMLIN 1 1,,HAMLIN 1,,1
N240133,NOLAN 2 1,,NOLAN 2,,1
N240134,VOSS 1 1,,VOSS 1,,1
N240135,ROBERT LEE 2 1,,ROBERT LEE 2,,1
N240136,ROBY 2 1,,ROBY 2,,1
N240137,GOLDSBORO 1 1,,GOLDSBORO 1,,1
N240138,WATER VALLEY 2 1,,WATER VALLEY 2,,1
N240139,WINGATE 2 1,,WINGATE 2,,1
N240140,CLYDE 2 1,,CLYDE 2,,1
N240141,ABILENE 3 1,,ABILENE 3,,1
N240142,COLEMAN 1 1,,COLEMAN 1,,1
N240143,SANTA ANNA 1 1,,SANTA ANNA 1,,1
N240144,CROSS PLAINS 1 1,,CROSS PLAINS 1,,1
N240145,MORAN 1 1,,MORAN 1,,1
N240146,BAIRD 1 1,,BAIRD 1,,1
N240147,CISCO 1 1,,CISCO 1,,1
N240148,COLEMAN 2 1,,COLEMAN 2,,1
N240149,RISING STAR 2 1,,RISING STAR 2,,1
N240150,CLYDE 3 1,,CLYDE 3,,1
N240151,LUEDERS 1 1,,LUEDERS 1,,1
N240152,BURKETT 2 1,,BURKETT 2,,1
N240153,MERKEL 3 1,,MERKEL 3,,1
N240154,DYESS AFB 3 1,,DYESS AFB 3,,1
N240155,BUFFALO GAP 2 1,,BUFFALO GAP 2,,1
N240156,BUFFALO GAP 3 1,,BUFFALO GAP 3,,1
N240157,OVALO 3 1,,OVALO 3,,1
N240158,MERKEL 4 1,,MERKEL 4,,1
N240159,DYESS AFB 4 1,,DYESS AFB 4,,1
N240160,DYESS AFB 5 1,,DYESS AFB 5,,1
N240161,DYESS AFB 6 1,,DYESS AFB 6,,1
N240162,ABILENE 4 1,,ABILENE 4,,1
N240163,DYESS AFB 7 1,,DYESS AFB 7,,1
N240164,DYESS AFB 8 1,,DYESS AFB 8,,1
N240165,BUFFALO GAP 4 1,,BUFFALO GAP 4,,1
N240166,DYESS AFB 9 1,,DYESS AFB 9,,1
N240167,DYESS AFB 9 2,,DYESS AFB 9,,1
N240168,DYESS AFB 9 3,,DYESS AFB 9,,1
N240169,DYESS AFB 9 4,,DYESS AFB 9,,1
N240170,DYESS AFB 10 1,,DYESS AFB 10,,1
N240171,ABILENE 5 1,,ABILENE 5,,1
N240172,GOODFELLOW AFB 3 1,,GOODFELLOW AFB 3,,1
N240173,GOODFELLOW AFB 4 1,,GOODFELLOW AFB 4,,1
N240174,GOODFELLOW AFB 5 1,,GOODFELLOW AFB 5,,1
N240175,GOODFELLOW AFB 6 1,,GOODFELLOW AFB 6,,1
N240176,GOODFELLOW AFB 7 1,,GOODFELLOW AFB 7,,1
N240177,KNICKERBOCKER 5 1,,KNICKERBOCKER 5,,1
N240178,KNICKERBOCKER 6 1,,KNICKERBOCKER 6,,1
N240179,GOODFELLOW AFB 8 1,,GOODFELLOW AFB 8,,1
N240180,GOODFELLOW AFB 9 1,,GOODFELLOW AFB 9,,1
N240181,GOODFELLOW AFB 9 2,,GOODFELLOW AFB 9,,1
N240182,GOODFELLOW AFB 9 3,,GOODFELLOW AFB 9,,1
N240183,GOODFELLOW AFB 9 4,,GOODFELLOW AFB 9,,1
N240184,GOODFELLOW AFB 10 1,,GOODFELLOW AFB 10,,1
N240185,GOODFELLOW AFB 11 1,,GOODFELLOW AFB 11,,1
N240186,GOODFELLOW AFB 12 1,,GOODFELLOW AFB 12,,1
N240187,SAN ANGELO 2 1,,SAN ANGELO 2,,1
N240188,GOODFELLOW AFB 13 1,,GOODFELLOW AFB 13,,1
N240189,GOODFELLOW AFB 14 1,,GOODFELLOW AFB 14,,1
N240190,BROWNWOOD 3 1,,BROWNWOOD 3,,1
N240191,BANGS 3 1,,BANGS 3,,1
N240192,5_3_2021 1,,5_3_2021,,1
N240193,BROWNWOOD 4 1,,BROWNWOOD 4,,1
N240194,COLORADO CITY 3 1,,COLORADO CITY 3,,1
N240195,COLORADO CITY 3 2,,COLORADO CITY 3,,1
N240196,COLORADO CITY 3 3,,COLORADO CITY 3,,1
N240197,COLORADO CITY 3 4,,COLORADO CITY 3,,1
N240198,COLORADO CITY 3 5,,COLORADO CITY 3,,1
N240199,COLORADO CITY 3 6,,COLORADO CITY 3,,1
N240200,COLORADO CITY 3 7,,COLORADO CITY 3,,1
N240201,LAUGHLIN A F B 10 1,,LAUGHLIN A F B 10,,1
N240202,LAUGHLIN A F B 10 2,,LAUGHLIN A F B 10,,1
N240203,SILVER 1 1,,SILVER 1,,1
N240204,SILVER 1 2,,SILVER 1,,1
N240205,SILVER 1 3,,SILVER 1,,1
N240206,SILVER 1 4,,SILVER 1,,1
N240207,SILVER 1 5,,SILVER 1,,1
N240208,TRENT 1 1,,TRENT 1,,1
N240209,TRENT 1 2,,TRENT 1,,1
N240210,TRENT 1 3,,TRENT 1,,1
N240211,SWEETWATER 2 1,,SWEETWATER 2,,1
N240212,SWEETWATER 2 2,,SWEETWATER 2,,1
N240213,SWEETWATER 3 1,,SWEETWATER 3,,1
N240214,SWEETWATER 3 2,,SWEETWATER 3,,1
N240215,NOLAN 3 1,,NOLAN 3,,1
N240216,NOLAN 3 2,,NOLAN 3,,1
N240217,NOLAN 3 3,,NOLAN 3,,1
N240218,TYE 3 1,,TYE 3,,1
N240219,TYE 3 2,,TYE 3,,1
N240220,WINGATE 3 1,,WINGATE 3,,1
N240221,WINGATE 3 2,,WINGATE 3,,1
N240222,WINGATE 3 3,,WINGATE 3,,1
N240223,WINGATE 3 4,,WINGATE 3,,1
N240224,MARYNEAL 1 1,,MARYNEAL 1,,1
N240225,MARYNEAL 1 2,,MARYNEAL 1,,1
N240226,MARYNEAL 2 1,,MARYNEAL 2,,1
N240227,MARYNEAL 2 2,,MARYNEAL 2,,1
N240228,MARYNEAL 2 3,,MARYNEAL 2,,1
N240229,MARYNEAL 3 1,,MARYNEAL 3,,1
N240230,MARYNEAL 3 2,,MARYNEAL 3,,1
N240231,ABILENE 6 1,,ABILENE 6,,1
N240232,ABILENE 6 2,,ABILENE 6,,1
N240233,ABILENE 6 3,,ABILENE 6,,1
N240234,ABILENE 7 1,,ABILENE 7,,1
N240235,ABILENE 7 2,,ABILENE 7,,1
N240236,ABILENE 7 3,,ABILENE 7,,1
N240237,NOLAN 4 1,,NOLAN 4,,1
N240238,NOLAN 4 2,,NOLAN 4,,1
N240239,NOLAN 4 3,,NOLAN 4,,1
N240240,LORAINE 2 1,,LORAINE 2,,1
N240241,LORAINE 2 2,,LORAINE 2,,1
N240242,LORAINE 3 1,,LORAINE 3,,1
N240243,LORAINE 3 2,,LORAINE 3,,1
N240244,LORAINE 3 3,,LORAINE 3,,1
N240245,HERMLEIGH 2 1,,HERMLEIGH 2,,1
N240246,HERMLEIGH 2 2,,HERMLEIGH 2,,1
N240247,NOLAN 5 1,,NOLAN 5,,1
N240248,NOLAN 5 2,,NOLAN 5,,1
N240249,MERKEL 5 1,,MERKEL 5,,1
N240250,MERKEL 5 2,,MERKEL 5,,1
N240251,SILVER 2 1,,SILVER 2,,1
N240252,SILVER 2 2,,SILVER 2,,1
N240253,SILVER 2 3,,SILVER 2,,1
N240254,SILVER 2 4,,SILVER 2,,1
N240255,SILVER 2 5,,SILVER 2,,1
N240256,SILVER 2 6,,SILVER 2,,1
N240257,STERLING CITY 2 1,,STERLING CITY 2,,1
N240258,STERLING CITY 2 2,,STERLING CITY 2,,1
N240259,STERLING CITY 2 3,,STERLING CITY 2,,1
N240260,STERLING CITY 2 4,,STERLING CITY 2,,1
N240261,STERLING CITY 2 5,,STERLING CITY 2,,1
N240262,BLACKWELL 2 1,,BLACKWELL 2,,1
N240263,BLACKWELL 2 2,,BLACKWELL 2,,1
N240264,BLACKWELL 2 3,,BLACKWELL 2,,1
N240265,BLACKWELL 2 4,,BLACKWELL 2,,1
N240266,BLACKWELL 2 5,,BLACKWELL 2,,1
N240267,HERMLEIGH 3 1,,HERMLEIGH 3,,1
N240268,HERMLEIGH 3 2,,HERMLEIGH 3,,1
N240269,HERMLEIGH 3 3,,HERMLEIGH 3,,1
N240270,LUEDERS 2 1,,LUEDERS 2,,1
N240271,LUEDERS 2 2,,LUEDERS 2,,1
N240272,LUEDERS 2 3,,LUEDERS 2,,1
N240273,STERLING CITY 3 1,,STERLING CITY 3,,1
N240274,STERLING CITY 3 2,,STERLING CITY 3,,1
N240275,STERLING CITY 3 3,,STERLING CITY 3,,1
N240276,HERMLEIGH 4 1,,HERMLEIGH 4,,1
N240277,HERMLEIGH 4 2,,HERMLEIGH 4,,1
N240278,HERMLEIGH 4 3,,HERMLEIGH 4,,1
N240279,ROSCOE 1 1,,ROSCOE 1,,1
N240280,ROSCOE 1 2,,ROSCOE 1,,1
N240281,KNICKERBOCKER 7 1,,KNICKERBOCKER 7,,1
N240282,KNICKERBOCKER 7 2,,KNICKERBOCKER 7,,1
N240283,LORAINE 4 1,,LORAINE 4,,1
N240284,LORAINE 4 2,,LORAINE 4,,1
N240285,LORAINE 4 3,,LORAINE 4,,1
N240286,HASKELL 2 1,,HASKELL 2,,1
N240287,HASKELL 2 2,,HASKELL 2,,1
N240288,HASKELL 2 3,,HASKELL 2,,1
N240290,DEL RIO 10 1,,DEL RIO 10,,1
N240291,DEL RIO 10 2,,DEL RIO 10,,1
N240292,WEINERT 2 1,,WEINERT 2,,1
N240293,WEINERT 2 2,,WEINERT 2,,1
N240295,DOOLE 1 1,,DOOLE 1,,1
N240296,DOOLE 1 2,,DOOLE 1,,1
N240297,SILVER 3 1,,SILVER 3,,1
N240298,SILVER 3 2,,SILVER 3,,1
N240299,WEINERT 3 1,,WEINERT 3,,1
N240300,WEINERT 3 2,,WEINERT 3,,1
N240301,WEINERT 3 3,,WEINERT 3,,1
N240302,BARNHART 1 1,,BARNHART 1,,1
N240303,BARNHART 1 2,,BARNHART 1,,1
N240304,BARNHART 1 3,,BARNHART 1,,1
N240305,EDEN 2 1,,EDEN 2,,1
N240306,EDEN 2 2,,EDEN 2,,1
N240307,EDEN 2 3,,EDEN 2,,1
N240308,ELDORADO 4 1,,ELDORADO 4,,1
N240309,ELDORADO 4 2,,ELDORADO 4,,1
N240310,ELDORADO 4 3,,ELDORADO 4,,1
N240311,ELDORADO 4 4,,ELDORADO 4,,1
N240312,ELDORADO 4 5,,ELDORADO 4,,1
N240313,HEXT 2 1,,HEXT 2,,1
N240314,HEXT 2 2,,HEXT 2,,1
N240315,BARNHART 2 1,,BARNHART 2,,1
N240316,BARNHART 2 2,,BARNHART 2,,1
N240317,BARNHART 2 3,,BARNHART 2,,1
N240318,OZONA 4 1,,OZONA 4,,1
N240319,OZONA 4 2,,OZONA 4,,1
N240320,OZONA 4 3,,OZONA 4,,1
N250001,FRUITVALE 1 1,,FRUITVALE 1,,1
N250002,LARUE 1 1,,LARUE 1,,1
N250003,ATHENS 1 1,,ATHENS 1,,1
N250004,MABANK 2 1,,MABANK 2,,1
N250005,LINDALE 1 1,,LINDALE 1,,1
N250006,MALAKOFF 1 1,,MALAKOFF 1,,1
N250007,MURCHISON 1 1,,MURCHISON 1,,1
N250008,VAN 1 1,,VAN 1,,1
N250009,LINDALE 2 1,,LINDALE 2,,1
N250010,BEN WHEELER 1 1,,BEN WHEELER 1,,1
N250011,BEN WHEELER 2 1,,BEN WHEELER 2,,1
N250012,TYLER 1 1,,TYLER 1,,1
N250013,BROWNSBORO 1 1,,BROWNSBORO 1,,1
N250014,LARUE 2 1,,LARUE 2,,1
N250015,FRANKSTON 1 1,,FRANKSTON 1,,1
N250016,CAYUGA 1 1,,CAYUGA 1,,1
N250017,CANTON 1 1,,CANTON 1,,1
N250018,FRUITVALE 2 1,,FRUITVALE 2,,1
N250019,CANTON 2 1,,CANTON 2,,1
N250020,GRAND SALINE 1 1,,GRAND SALINE 1,,1
N250021,EUSTACE 1 1,,EUSTACE 1,,1
N250022,ATHENS 2 1,,ATHENS 2,,1
N250023,LARUE 3 1,,LARUE 3,,1
N250024,MINEOLA 1 1,,MINEOLA 1,,1
N250025,MURCHISON 2 1,,MURCHISON 2,,1
N250026,BEN WHEELER 3 1,,BEN WHEELER 3,,1
N250027,ALBA 1 1,,ALBA 1,,1
N250028,CHANDLER 1 1,,CHANDLER 1,,1
N250029,EDGEWOOD 1 1,,EDGEWOOD 1,,1
N250030,CUMBY 3 1,,CUMBY 3,,1
N250031,CUMBY 4 1,,CUMBY 4,,1
N250032,LONE OAK 5 1,,LONE OAK 5,,1
N250034,POINT 1 1,,POINT 1,,1
N250035,EMORY 1 1,,EMORY 1,,1
N250036,EDGEWOOD 2 1,,EDGEWOOD 2,,1
N250037,DIBOLL 1 1,,DIBOLL 1,,1
N250038,CUSHING 1 1,,CUSHING 1,,1
N250039,POLLOK 1 1,,POLLOK 1,,1
N250040,NACOGDOCHES 1 1,,NACOGDOCHES 1,,1
N250041,CUSHING 2 1,,CUSHING 2,,1
N250042,SACUL 1 1,,SACUL 1,,1
N250043,ALTO 1 1,,ALTO 1,,1
N250044,ALTO 2 1,,ALTO 2,,1
N250045,WELLS 1 1,,WELLS 1,,1
N250046,RATCLIFF 1 1,,RATCLIFF 1,,1
N250047,GARRISON 1 1,,GARRISON 1,,1
N250048,DOUGLASS 1 1,,DOUGLASS 1,,1
N250049,GARRISON 2 1,,GARRISON 2,,1
N250050,GARRISON 3 1,,GARRISON 3,,1
N250051,NACOGDOCHES 2 1,,NACOGDOCHES 2,,1
N250052,DOUGLASS 2 1,,DOUGLASS 2,,1
N250053,WODEN 1 1,,WODEN 1,,1
N250054,POLLOK 2 1,,POLLOK 2,,1
N250055,LUFKIN 1 1,,LUFKIN 1,,1
N250056,LUFKIN 2 1,,LUFKIN 2,,1
N250057,CHIRENO 1 1,,CHIRENO 1,,1
N250058,ETOILE 1 1,,ETOILE 1,,1
N250059,LUFKIN 3 1,,LUFKIN 3,,1
N250060,LUFKIN 4 1,,LUFKIN 4,,1
N250061,HUNTINGTON 1 1,,HUNTINGTON 1,,1
N250062,HUNTINGTON 2 1,,HUNTINGTON 2,,1
N250063,ZAVALLA 1 1,,ZAVALLA 1,,1
N250064,CHESTER 1 1,,CHESTER 1,,1
N250065,ZAVALLA 2 1,,ZAVALLA 2,,1
N250066,POLLOK 3 1,,POLLOK 3,,1
N250067,GARRISON 4 1,,GARRISON 4,,1
N250068,DIBOLL 2 1,,DIBOLL 2,,1
N250069,MOUNT ENTERPRISE 1 1,,MOUNT ENTERPRISE 1,,1
N250070,CUSHING 3 1,,CUSHING 3,,1
N250071,WODEN 2 1,,WODEN 2,,1
N250072,NACOGDOCHES 3 1,,NACOGDOCHES 3,,1
N250073,ETOILE 2 1,,ETOILE 2,,1
N250074,CAYUGA 2 1,,CAYUGA 2,,1
N250075,KERENS 1 1,,KERENS 1,,1
N250076,PICKTON 1 1,,PICKTON 1,,1
N250077,WINFIELD 1 1,,WINFIELD 1,,1
N250078,COOKVILLE 1 1,,COOKVILLE 1,,1
N250079,COMO 1 1,,COMO 1,,1
N250080,COOKVILLE 2 1,,COOKVILLE 2,,1
N250081,BRASHEAR 1 1,,BRASHEAR 1,,1
N250082,SULPHUR SPRINGS 1 1,,SULPHUR SPRINGS 1,,1
N250083,COMO 2 1,,COMO 2,,1
N250084,QUITMAN 1 1,,QUITMAN 1,,1
N250085,MOUNT VERNON 1 1,,MOUNT VERNON 1,,1
N250086,YANTIS 1 1,,YANTIS 1,,1
N250087,QUITMAN 2 1,,QUITMAN 2,,1
N250088,WINNSBORO 1 1,,WINNSBORO 1,,1
N250089,WINNSBORO 2 1,,WINNSBORO 2,,1
N250090,QUITMAN 3 1,,QUITMAN 3,,1
N250091,SCROGGINS 1 1,,SCROGGINS 1,,1
N250092,WINFIELD 2 1,,WINFIELD 2,,1
N250093,WINNSBORO 3 1,,WINNSBORO 3,,1
N250094,ALBA 2 1,,ALBA 2,,1
N250095,ALBA 3 1,,ALBA 3,,1
N250096,MINEOLA 2 1,,MINEOLA 2,,1
N250097,HAWKINS 1 1,,HAWKINS 1,,1
N250098,SULPHUR SPRINGS 2 1,,SULPHUR SPRINGS 2,,1
N250099,SULPHUR SPRINGS 3 1,,SULPHUR SPRINGS 3,,1
N250100,DIKE 1 1,,DIKE 1,,1
N250101,MOUNT PLEASANT 1 1,,MOUNT PLEASANT 1,,1
N250102,COOKVILLE 3 1,,COOKVILLE 3,,1
N250103,HAWKINS 2 1,,HAWKINS 2,,1
N250104,TALCO 1 1,,TALCO 1,,1
N250105,MINEOLA 3 1,,MINEOLA 3,,1
N250106,WINFIELD 3 1,,WINFIELD 3,,1
N250107,WINFIELD 4 1,,WINFIELD 4,,1
N250108,BRASHEAR 2 1,,BRASHEAR 2,,1
N250109,KIRVIN 2 1,,KIRVIN 2,,1
N250110,FAIRFIELD 1 1,,FAIRFIELD 1,,1
N250111,FAIRFIELD 2 1,,FAIRFIELD 2,,1
N250112,KIRVIN 3 1,,KIRVIN 3,,1
N250113,NEW SUMMERFIELD 1 1,,NEW SUMMERFIELD 1,,1
N250114,GALLATIN 1 1,,GALLATIN 1,,1
N250115,NEW LONDON 1 1,,NEW LONDON 1,,1
N250116,LANEVILLE 1 1,,LANEVILLE 1,,1
N250117,LONG BRANCH 1 1,,LONG BRANCH 1,,1
N250118,GALLATIN 2 1,,GALLATIN 2,,1
N250119,ARP 1 1,,ARP 1,,1
N250120,OVERTON 1 1,,OVERTON 1,,1
N250121,HENDERSON 1 1,,HENDERSON 1,,1
N250122,WINONA 1 1,,WINONA 1,,1
N250123,ARP 2 1,,ARP 2,,1
N250124,ARP 3 1,,ARP 3,,1
N250125,BULLARD 1 1,,BULLARD 1,,1
N250126,BULLARD 2 1,,BULLARD 2,,1
N250127,CUNEY 1 1,,CUNEY 1,,1
N250128,TROUP 1 1,,TROUP 1,,1
N250129,HENDERSON 2 1,,HENDERSON 2,,1
N250130,HENDERSON 3 1,,HENDERSON 3,,1
N250131,LANEVILLE 2 1,,LANEVILLE 2,,1
N250132,GALLATIN 3 1,,GALLATIN 3,,1
N250133,REKLAW 1 1,,REKLAW 1,,1
N250134,REKLAW 2 1,,REKLAW 2,,1
N250135,CUSHING 4 1,,CUSHING 4,,1
N250136,RUSK 1 1,,RUSK 1,,1
N250137,MOUNT ENTERPRISE 2 1,,MOUNT ENTERPRISE 2,,1
N250138,ARP 4 1,,ARP 4,,1
N250139,EASTON 1 1,,EASTON 1,,1
N250140,NEW LONDON 2 1,,NEW LONDON 2,,1
N250141,JACKSONVILLE 1 1,,JACKSONVILLE 1,,1
N250142,KILGORE 1 1,,KILGORE 1,,1
N250143,TATUM 1 1,,TATUM 1,,1
N250144,LONG BRANCH 2 1,,LONG BRANCH 2,,1
N250145,TROUP 2 1,,TROUP 2,,1
N250146,WINONA 2 1,,WINONA 2,,1
N250147,PATTONVILLE 1 1,,PATTONVILLE 1,,1
N250148,SULPHUR BLUFF 1 1,,SULPHUR BLUFF 1,,1
N250149,BLOSSOM 1 1,,BLOSSOM 1,,1
N250150,BAGWELL 1 1,,BAGWELL 1,,1
N250151,CLARKSVILLE 1 1,,CLARKSVILLE 1,,1
N250152,BLOSSOM 2 1,,BLOSSOM 2,,1
N250153,BLOSSOM 3 1,,BLOSSOM 3,,1
N250154,LAKE CREEK 1 1,,LAKE CREEK 1,,1
N250155,DEPORT 1 1,,DEPORT 1,,1
N250156,CLARKSVILLE 2 1,,CLARKSVILLE 2,,1
N250157,CLARKSVILLE 3 1,,CLARKSVILLE 3,,1
N250158,BOGATA 1 1,,BOGATA 1,,1
N250159,BOGATA 2 1,,BOGATA 2,,1
N250160,AVERY 1 1,,AVERY 1,,1
N250161,MOUNT PLEASANT 2 1,,MOUNT PLEASANT 2,,1
N250162,AVERY 2 1,,AVERY 2,,1
N250163,COOPER 2 1,,COOPER 2,,1
